PO_Number,Vendor,Supplier,Material,PO_Quantity,Order_Value,Due_Date,Creation_Date,Prior_Year_Orders,Prior_Year_Value
NEWPO2026_SCALED_010760,90054800,Plastic closures ,"48-400 CAP, PP, WHT, UNLINED",168,7.48,2026-12-01,2026-02-22,1,74.8
NEWPO2026_SCALED_010761,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",649,234.76,2026-03-02,2026-02-22,1,2347.62
NEWPO2026_SCALED_010762,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",649,234.76,2026-04-01,2026-02-22,1,2347.62
NEWPO2026_SCALED_010763,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",649,234.76,2026-05-01,2026-02-22,1,2347.62
NEWPO2026_SCALED_010764,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",649,234.76,2026-06-01,2026-02-22,1,2347.62
NEWPO2026_SCALED_010765,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",649,234.76,2026-07-01,2026-02-22,1,2347.62
NEWPO2026_SCALED_010766,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",649,234.76,2026-08-03,2026-02-22,1,2347.62
NEWPO2026_SCALED_010767,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",649,234.76,2026-09-01,2026-02-22,1,2347.62
NEWPO2026_SCALED_010768,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",649,234.76,2026-10-01,2026-02-22,1,2347.62
NEWPO2026_SCALED_010769,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",649,234.76,2026-11-02,2026-02-22,1,2347.62
NEWPO2026_SCALED_010770,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",649,234.76,2026-12-01,2026-02-22,1,2347.62
NEWPO2026_SCALED_010771,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",151,16.2,2026-03-02,2026-02-22,1,162.0
NEWPO2026_SCALED_010772,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",151,16.2,2026-04-01,2026-02-22,1,162.0
NEWPO2026_SCALED_010773,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",151,16.2,2026-05-01,2026-02-22,1,162.0
NEWPO2026_SCALED_010774,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",151,16.2,2026-06-01,2026-02-22,1,162.0
NEWPO2026_SCALED_010775,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",151,16.2,2026-07-01,2026-02-22,1,162.0
NEWPO2026_SCALED_010776,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",151,16.2,2026-08-03,2026-02-22,1,162.0
NEWPO2026_SCALED_010777,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",151,16.2,2026-09-01,2026-02-22,1,162.0
NEWPO2026_SCALED_010778,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",151,16.2,2026-10-01,2026-02-22,1,162.0
NEWPO2026_SCALED_010779,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",151,16.2,2026-11-02,2026-02-22,1,162.0
NEWPO2026_SCALED_010780,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",151,16.2,2026-12-01,2026-02-22,1,162.0
NEWPO2026_SCALED_010781,90054800,Plastic closures ,"28-410 CAP, PP WHT, F217 LINER",272,11.47,2026-03-02,2026-02-22,1,114.67
NEWPO2026_SCALED_010782,90054800,Plastic closures ,"28-410 CAP, PP WHT, F217 LINER",272,11.47,2026-04-01,2026-02-22,1,114.67
NEWPO2026_SCALED_010783,90054800,Plastic closures ,"28-410 CAP, PP WHT, F217 LINER",272,11.47,2026-05-01,2026-02-22,1,114.67
NEWPO2026_SCALED_010784,90054800,Plastic closures ,"28-410 CAP, PP WHT, F217 LINER",272,11.47,2026-06-01,2026-02-22,1,114.67
NEWPO2026_SCALED_010785,90054800,Plastic closures ,"28-410 CAP, PP WHT, F217 LINER",272,11.47,2026-07-01,2026-02-22,1,114.67
NEWPO2026_SCALED_010786,90054800,Plastic closures ,"28-410 CAP, PP WHT, F217 LINER",272,11.47,2026-08-03,2026-02-22,1,114.67
NEWPO2026_SCALED_010787,90054800,Plastic closures ,"28-410 CAP, PP WHT, F217 LINER",272,11.47,2026-09-01,2026-02-22,1,114.67
NEWPO2026_SCALED_010788,90054800,Plastic closures ,"28-410 CAP, PP WHT, F217 LINER",272,11.47,2026-10-01,2026-02-22,1,114.67
NEWPO2026_SCALED_010789,90054800,Plastic closures ,"28-410 CAP, PP WHT, F217 LINER",272,11.47,2026-11-02,2026-02-22,1,114.67
NEWPO2026_SCALED_010790,90054800,Plastic closures ,"28-410 CAP, PP WHT, F217 LINER",272,11.47,2026-12-01,2026-02-22,1,114.67
NEWPO2026_SCALED_010791,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",233,230.11,2026-03-02,2026-02-22,1,2301.14
NEWPO2026_SCALED_010792,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",233,230.11,2026-04-01,2026-02-22,1,2301.14
NEWPO2026_SCALED_010793,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",233,230.11,2026-05-01,2026-02-22,1,2301.14
NEWPO2026_SCALED_010794,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",233,230.11,2026-06-01,2026-02-22,1,2301.14
NEWPO2026_SCALED_010795,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",233,230.11,2026-07-01,2026-02-22,1,2301.14
NEWPO2026_SCALED_010796,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",233,230.11,2026-08-03,2026-02-22,1,2301.14
NEWPO2026_SCALED_010797,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",233,230.11,2026-09-01,2026-02-22,1,2301.14
NEWPO2026_SCALED_010798,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",233,230.11,2026-10-01,2026-02-22,1,2301.14
NEWPO2026_SCALED_010799,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",233,230.11,2026-11-02,2026-02-22,1,2301.14
NEWPO2026_SCALED_010800,90054800,Plastic closures ,"89-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",233,230.11,2026-12-01,2026-02-22,1,2301.14
NEWPO2026_SCALED_010801,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",2050,65.86,2026-03-02,2026-02-22,3,658.62
NEWPO2026_SCALED_010802,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",2050,65.86,2026-04-01,2026-02-22,3,658.62
NEWPO2026_SCALED_010803,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",2050,65.86,2026-05-01,2026-02-22,3,658.62
NEWPO2026_SCALED_010804,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",2050,65.86,2026-06-01,2026-02-22,3,658.62
NEWPO2026_SCALED_010805,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",2050,65.86,2026-07-01,2026-02-22,3,658.62
NEWPO2026_SCALED_010806,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",2050,65.86,2026-08-03,2026-02-22,3,658.62
NEWPO2026_SCALED_010807,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",2050,65.86,2026-09-01,2026-02-22,3,658.62
NEWPO2026_SCALED_010808,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",2050,65.86,2026-10-01,2026-02-22,3,658.62
NEWPO2026_SCALED_010809,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",2050,65.86,2026-11-02,2026-02-22,3,658.62
NEWPO2026_SCALED_010810,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",2050,65.86,2026-12-01,2026-02-22,3,658.62
NEWPO2026_SCALED_010811,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",526,196.56,2026-03-02,2026-02-22,1,1965.65
NEWPO2026_SCALED_010812,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",526,196.56,2026-04-01,2026-02-22,1,1965.65
NEWPO2026_SCALED_010813,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",526,196.56,2026-05-01,2026-02-22,1,1965.65
NEWPO2026_SCALED_010814,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",526,196.56,2026-06-01,2026-02-22,1,1965.65
NEWPO2026_SCALED_010815,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",526,196.56,2026-07-01,2026-02-22,1,1965.65
NEWPO2026_SCALED_010816,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",526,196.56,2026-08-03,2026-02-22,1,1965.65
NEWPO2026_SCALED_010817,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",526,196.56,2026-09-01,2026-02-22,1,1965.65
NEWPO2026_SCALED_010818,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",526,196.56,2026-10-01,2026-02-22,1,1965.65
NEWPO2026_SCALED_010819,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",526,196.56,2026-11-02,2026-02-22,1,1965.65
NEWPO2026_SCALED_010820,90054800,Plastic closures ,"53-400 CAP, PP WHT,PTFE/FCD-FMD PE LNR",526,196.56,2026-12-01,2026-02-22,1,1965.65
NEWPO2026_SCALED_010821,90054800,Plastic closures ,"89MM CAP, PP WHT, PV LNR",5135,992.04,2026-03-02,2026-02-22,1,9920.44
NEWPO2026_SCALED_010822,90054800,Plastic closures ,"89MM CAP, PP WHT, PV LNR",5135,992.04,2026-04-01,2026-02-22,1,9920.44
NEWPO2026_SCALED_010823,90054800,Plastic closures ,"89MM CAP, PP WHT, PV LNR",5135,992.04,2026-05-01,2026-02-22,1,9920.44
NEWPO2026_SCALED_010824,90054800,Plastic closures ,"89MM CAP, PP WHT, PV LNR",5135,992.04,2026-06-01,2026-02-22,1,9920.44
NEWPO2026_SCALED_010825,90054800,Plastic closures ,"89MM CAP, PP WHT, PV LNR",5135,992.04,2026-07-01,2026-02-22,1,9920.44
NEWPO2026_SCALED_010826,90054800,Plastic closures ,"89MM CAP, PP WHT, PV LNR",5135,992.04,2026-08-03,2026-02-22,1,9920.44
NEWPO2026_SCALED_010827,90054800,Plastic closures ,"89MM CAP, PP WHT, PV LNR",5135,992.04,2026-09-01,2026-02-22,1,9920.44
NEWPO2026_SCALED_010828,90054800,Plastic closures ,"89MM CAP, PP WHT, PV LNR",5135,992.04,2026-10-01,2026-02-22,1,9920.44
NEWPO2026_SCALED_010829,90054800,Plastic closures ,"89MM CAP, PP WHT, PV LNR",5135,992.04,2026-11-02,2026-02-22,1,9920.44
NEWPO2026_SCALED_010830,90054800,Plastic closures ,"89MM CAP, PP WHT, PV LNR",5135,992.04,2026-12-01,2026-02-22,1,9920.44
NEWPO2026_SCALED_010831,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",391,21.26,2026-03-02,2026-02-22,1,212.55
NEWPO2026_SCALED_010832,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",391,21.26,2026-04-01,2026-02-22,1,212.55
NEWPO2026_SCALED_010833,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",391,21.26,2026-05-01,2026-02-22,1,212.55
NEWPO2026_SCALED_010834,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",391,21.26,2026-06-01,2026-02-22,1,212.55
NEWPO2026_SCALED_010835,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",391,21.26,2026-07-01,2026-02-22,1,212.55
NEWPO2026_SCALED_010836,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",391,21.26,2026-08-03,2026-02-22,1,212.55
NEWPO2026_SCALED_010837,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",391,21.26,2026-09-01,2026-02-22,1,212.55
NEWPO2026_SCALED_010838,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",391,21.26,2026-10-01,2026-02-22,1,212.55
NEWPO2026_SCALED_010839,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",391,21.26,2026-11-02,2026-02-22,1,212.55
NEWPO2026_SCALED_010840,90054800,Plastic closures ,"53-400 CAP, PP WHT, FMD PE LNR",391,21.26,2026-12-01,2026-02-22,1,212.55
NEWPO2026_SCALED_010841,90054800,Plastic closures ,"120-400 CAP, PP, WHT, LINERLESS",104,26.28,2026-03-02,2026-02-22,1,262.75
NEWPO2026_SCALED_010842,90054800,Plastic closures ,"120-400 CAP, PP, WHT, LINERLESS",104,26.28,2026-04-01,2026-02-22,1,262.75
NEWPO2026_SCALED_010843,90054800,Plastic closures ,"120-400 CAP, PP, WHT, LINERLESS",104,26.28,2026-05-01,2026-02-22,1,262.75
NEWPO2026_SCALED_010844,90054800,Plastic closures ,"120-400 CAP, PP, WHT, LINERLESS",104,26.28,2026-06-01,2026-02-22,1,262.75
NEWPO2026_SCALED_010845,90054800,Plastic closures ,"120-400 CAP, PP, WHT, LINERLESS",104,26.28,2026-07-01,2026-02-22,1,262.75
NEWPO2026_SCALED_010846,90054800,Plastic closures ,"120-400 CAP, PP, WHT, LINERLESS",104,26.28,2026-08-03,2026-02-22,1,262.75
NEWPO2026_SCALED_010847,90054800,Plastic closures ,"120-400 CAP, PP, WHT, LINERLESS",104,26.28,2026-09-01,2026-02-22,1,262.75
NEWPO2026_SCALED_010848,90054800,Plastic closures ,"120-400 CAP, PP, WHT, LINERLESS",104,26.28,2026-10-01,2026-02-22,1,262.75
NEWPO2026_SCALED_010849,90054800,Plastic closures ,"120-400 CAP, PP, WHT, LINERLESS",104,26.28,2026-11-02,2026-02-22,1,262.75
NEWPO2026_SCALED_010850,90054800,Plastic closures ,"120-400 CAP, PP, WHT, LINERLESS",104,26.28,2026-12-01,2026-02-22,1,262.75
NEWPO2026_SCALED_010851,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",3845,123.32,2026-03-02,2026-02-22,1,1233.17
NEWPO2026_SCALED_010852,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",3845,123.32,2026-04-01,2026-02-22,1,1233.17
NEWPO2026_SCALED_010853,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",3845,123.32,2026-05-01,2026-02-22,1,1233.17
NEWPO2026_SCALED_010854,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",3845,123.32,2026-06-01,2026-02-22,1,1233.17
NEWPO2026_SCALED_010855,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",3845,123.32,2026-07-01,2026-02-22,1,1233.17
NEWPO2026_SCALED_010856,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",3845,123.32,2026-08-03,2026-02-22,1,1233.17
NEWPO2026_SCALED_010857,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",3845,123.32,2026-09-01,2026-02-22,1,1233.17
NEWPO2026_SCALED_010858,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",3845,123.32,2026-10-01,2026-02-22,1,1233.17
NEWPO2026_SCALED_010859,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",3845,123.32,2026-11-02,2026-02-22,1,1233.17
NEWPO2026_SCALED_010860,90054800,Plastic closures ,"38-400 CAP, PP WHT, FMD PE LINER",3845,123.32,2026-12-01,2026-02-22,1,1233.17
NEWPO2026_SCALED_010861,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",274,103.85,2026-03-02,2026-02-22,1,1038.53
NEWPO2026_SCALED_010862,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",274,103.85,2026-04-01,2026-02-22,1,1038.53
NEWPO2026_SCALED_010863,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",274,103.85,2026-05-01,2026-02-22,1,1038.53
NEWPO2026_SCALED_010864,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",274,103.85,2026-06-01,2026-02-22,1,1038.53
NEWPO2026_SCALED_010865,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",274,103.85,2026-07-01,2026-02-22,1,1038.53
NEWPO2026_SCALED_010866,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",274,103.85,2026-08-03,2026-02-22,1,1038.53
NEWPO2026_SCALED_010867,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",274,103.85,2026-09-01,2026-02-22,1,1038.53
NEWPO2026_SCALED_010868,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",274,103.85,2026-10-01,2026-02-22,1,1038.53
NEWPO2026_SCALED_010869,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",274,103.85,2026-11-02,2026-02-22,1,1038.53
NEWPO2026_SCALED_010870,90054800,Plastic closures ,"63-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",274,103.85,2026-12-01,2026-02-22,1,1038.53
NEWPO2026_SCALED_010871,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",783,54.98,2026-03-02,2026-02-22,2,549.78
NEWPO2026_SCALED_010872,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",783,54.98,2026-04-01,2026-02-22,2,549.78
NEWPO2026_SCALED_010873,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",783,54.98,2026-05-01,2026-02-22,2,549.78
NEWPO2026_SCALED_010874,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",783,54.98,2026-06-01,2026-02-22,2,549.78
NEWPO2026_SCALED_010875,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",783,54.98,2026-07-01,2026-02-22,2,549.78
NEWPO2026_SCALED_010876,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",783,54.98,2026-08-03,2026-02-22,2,549.78
NEWPO2026_SCALED_010877,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",783,54.98,2026-09-01,2026-02-22,2,549.78
NEWPO2026_SCALED_010878,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",783,54.98,2026-10-01,2026-02-22,2,549.78
NEWPO2026_SCALED_010879,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",783,54.98,2026-11-02,2026-02-22,2,549.78
NEWPO2026_SCALED_010880,90054800,Plastic closures ,"53 MM CAP, PP WHT, PV LNR",783,54.98,2026-12-01,2026-02-22,2,549.78
NEWPO2026_SCALED_010881,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",669,222.34,2026-03-02,2026-02-22,1,2223.41
NEWPO2026_SCALED_010882,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",669,222.34,2026-04-01,2026-02-22,1,2223.41
NEWPO2026_SCALED_010883,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",669,222.34,2026-05-01,2026-02-22,1,2223.41
NEWPO2026_SCALED_010884,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",669,222.34,2026-06-01,2026-02-22,1,2223.41
NEWPO2026_SCALED_010885,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",669,222.34,2026-07-01,2026-02-22,1,2223.41
NEWPO2026_SCALED_010886,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",669,222.34,2026-08-03,2026-02-22,1,2223.41
NEWPO2026_SCALED_010887,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",669,222.34,2026-09-01,2026-02-22,1,2223.41
NEWPO2026_SCALED_010888,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",669,222.34,2026-10-01,2026-02-22,1,2223.41
NEWPO2026_SCALED_010889,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",669,222.34,2026-11-02,2026-02-22,1,2223.41
NEWPO2026_SCALED_010890,90054800,Plastic closures ,"58-400 CAP, PP WHT, PTFE FCD/FMD PE LNR",669,222.34,2026-12-01,2026-02-22,1,2223.41
NEWPO2026_SCALED_010891,90054800,Plastic closures ,"48-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",518,129.5,2026-03-02,2026-02-22,1,1294.99
NEWPO2026_SCALED_010892,90054800,Plastic closures ,"48-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",518,129.5,2026-04-01,2026-02-22,1,1294.99
NEWPO2026_SCALED_010893,90054800,Plastic closures ,"48-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",518,129.5,2026-05-01,2026-02-22,1,1294.99
NEWPO2026_SCALED_010894,90054800,Plastic closures ,"48-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",518,129.5,2026-06-01,2026-02-22,1,1294.99
NEWPO2026_SCALED_010895,90054800,Plastic closures ,"48-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",518,129.5,2026-07-01,2026-02-22,1,1294.99
NEWPO2026_SCALED_010896,90054800,Plastic closures ,"48-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",518,129.5,2026-08-03,2026-02-22,1,1294.99
NEWPO2026_SCALED_010897,90054800,Plastic closures ,"48-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",518,129.5,2026-09-01,2026-02-22,1,1294.99
NEWPO2026_SCALED_010898,90054800,Plastic closures ,"48-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",518,129.5,2026-10-01,2026-02-22,1,1294.99
NEWPO2026_SCALED_010899,90054800,Plastic closures ,"48-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",518,129.5,2026-11-02,2026-02-22,1,1294.99
NEWPO2026_SCALED_010900,90054800,Plastic closures ,"48-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",518,129.5,2026-12-01,2026-02-22,1,1294.99
NEWPO2026_SCALED_010901,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",202,7.71,2026-03-02,2026-02-22,1,77.06
NEWPO2026_SCALED_010902,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",202,7.71,2026-04-01,2026-02-22,1,77.06
NEWPO2026_SCALED_010903,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",202,7.71,2026-05-01,2026-02-22,1,77.06
NEWPO2026_SCALED_010904,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",202,7.71,2026-06-01,2026-02-22,1,77.06
NEWPO2026_SCALED_010905,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",202,7.71,2026-07-01,2026-02-22,1,77.06
NEWPO2026_SCALED_010906,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",202,7.71,2026-08-03,2026-02-22,1,77.06
NEWPO2026_SCALED_010907,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",202,7.71,2026-09-01,2026-02-22,1,77.06
NEWPO2026_SCALED_010908,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",202,7.71,2026-10-01,2026-02-22,1,77.06
NEWPO2026_SCALED_010909,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",202,7.71,2026-11-02,2026-02-22,1,77.06
NEWPO2026_SCALED_010910,90054800,Plastic closures ,"45-400 CAP, PP, WHT, FOAM PE LINER",202,7.71,2026-12-01,2026-02-22,1,77.06
NEWPO2026_SCALED_010911,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",798,165.68,2026-03-02,2026-02-22,1,1656.8
NEWPO2026_SCALED_010912,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",798,165.68,2026-04-01,2026-02-22,1,1656.8
NEWPO2026_SCALED_010913,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",798,165.68,2026-05-01,2026-02-22,1,1656.8
NEWPO2026_SCALED_010914,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",798,165.68,2026-06-01,2026-02-22,1,1656.8
NEWPO2026_SCALED_010915,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",798,165.68,2026-07-01,2026-02-22,1,1656.8
NEWPO2026_SCALED_010916,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",798,165.68,2026-08-03,2026-02-22,1,1656.8
NEWPO2026_SCALED_010917,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",798,165.68,2026-09-01,2026-02-22,1,1656.8
NEWPO2026_SCALED_010918,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",798,165.68,2026-10-01,2026-02-22,1,1656.8
NEWPO2026_SCALED_010919,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",798,165.68,2026-11-02,2026-02-22,1,1656.8
NEWPO2026_SCALED_010920,90054800,Plastic closures ,"45-400 CAP, PP WHT,PTFE FCD/FMD PE LNR",798,165.68,2026-12-01,2026-02-22,1,1656.8
NEWPO2026_SCALED_010921,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",229,24.3,2026-03-02,2026-02-22,1,243.0
NEWPO2026_SCALED_010922,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",229,24.3,2026-04-01,2026-02-22,1,243.0
NEWPO2026_SCALED_010923,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",229,24.3,2026-05-01,2026-02-22,1,243.0
NEWPO2026_SCALED_010924,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",229,24.3,2026-06-01,2026-02-22,1,243.0
NEWPO2026_SCALED_010925,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",229,24.3,2026-07-01,2026-02-22,1,243.0
NEWPO2026_SCALED_010926,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",229,24.3,2026-08-03,2026-02-22,1,243.0
NEWPO2026_SCALED_010927,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",229,24.3,2026-09-01,2026-02-22,1,243.0
NEWPO2026_SCALED_010928,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",229,24.3,2026-10-01,2026-02-22,1,243.0
NEWPO2026_SCALED_010929,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",229,24.3,2026-11-02,2026-02-22,1,243.0
NEWPO2026_SCALED_010930,90054800,Plastic closures ,"70-400 CAP, PP WHT, PV LINER",229,24.3,2026-12-01,2026-02-22,1,243.0
